"","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24"
"P01319",20.3985672367499,20.0001533752827,19.9097367580574,20.0788592966198,20.5209028614871,20.3247900757987,20.309257204127,NA,NA,19.8173989873896,NA,20.9756451265743,20.5241059757117,19.3032683519214,20.3449960946961,20.4295682400611,NA,21.187770280636,20.8000185925563,20.8664755392885,20.9842361731053,21.1326558412001,20.5378246392875,21.3846507484335
"P01320",20.0688472553865,20.1221156753118,20.1282683326356,20.3026277338277,20.1340480764999,19.6870216913147,20.1981758574771,20.2457838764424,20.527871868487,20.8308979531404,20.6708163698136,21.1440999797441,NA,19.390314962054,20.5854787535872,NA,20.4436310581587,20.3748842312732,20.6232788999243,21.162424915633,20.3117845852369,20.9950346783703,21.0423761498202,20.8308053996017
"P01321",19.3400807305598,19.4594154480133,18.5047771325858,19.4823610214226,18.5007058185652,19.4856284022264,19.1997598184112,18.5550785882656,19.3615809635304,18.9463088411808,20.0473892522132,19.2308193334687,18.5535015432208,19.4863187983343,19.3014179030909,19.6542556521607,20.4254888087747,19.5761100188288,19.270470842564,20.0976979006567,20.0216340751649,19.8734600776292,19.5623397415813,19.677643927854
"P01322",NA,19.3678732774392,19.6475083257266,19.4152281984431,NA,20.1249839931584,20.051723701775,19.68263626229,20.0695748987927,19.4668295762906,19.0874536253294,19.1981037046407,20.0156964899167,NA,19.9773319935909,20.1295584107437,20.2802937510661,20.3637443457236,19.9347638342599,20.7747566441281,20.6560386860783,18.8145642225154,20.8775716325192,20.355772370588
"P01323",20.2751803593843,19.9913188350012,NA,NA,20.0570523703058,20.5085383963425,19.6103865636271,19.8876283669119,NA,20.2131230073275,20.8993817320026,20.5631318208769,20.5788497385799,20.4193558615392,20.8764990352724,20.1164659071285,20.664100476742,20.8482037659981,20.9043378090138,20.1293608598731,20.6093455470658,NA,NA,21.3534560183973
"P01324",20.5538452732589,20.2659853396876,19.1874782482745,20.102645762219,20.5885244229747,19.885661591018,19.7875175772979,20.1960794008259,NA,19.9114525337325,20.2267701644325,19.556036634302,20.3604777786175,20.6336076813995,NA,20.6034670260406,20.3799701579859,21.1545721709196,20.9920192736368,20.9113225877498,21.1048709929142,21.1259472094795,21.2034904635246,21.1152828462494
"P01325",19.722116734416,20.2244462925688,20.031573682399,20.2726336422343,19.9832126877187,20.528699219431,NA,19.7895142822784,20.2934732156859,19.6870816976249,20.6431231424321,NA,19.9294143070581,20.3189380762963,NA,19.9567775872642,NA,20.8960604092548,20.5710806860623,20.9077844193662,21.2122799226201,20.9850088736354,21.0334773559475,20.6456968300757
"P01326",18.598753592322,19.1628166355274,19.2461597745218,19.0436716486407,19.4615217957123,19.8967791954974,19.1540944652156,18.9679064908871,19.1451082808601,19.6791642084208,19.5688208520036,18.8995368325376,19.3897581916439,20.1324782956064,18.9639684609252,19.196258344499,19.7348221931523,19.4694498995293,20.1331503228386,19.6326768886209,19.1512855153147,19.5363675606712,19.7433087417017,19.9363358406793
"P01327",20.0428243249303,20.1105208490918,19.9513742133565,19.5217206370784,19.8216505611649,19.9617161380901,20.2122677986857,19.5139334928295,20.1658019156681,20.6363254025409,20.8233270345054,19.9206396553532,19.3406262513562,20.4330261993529,19.4211186009896,20.4778389597914,NA,20.2419383868881,20.9185897474972,20.429496967101,20.5488138939369,20.3916138976148,20.7376635047983,20.5564531825528
"P01328",18.456333821332,NA,20.1918376986365,19.8491014331486,20.0752705522361,19.8125739943486,18.6942534233826,19.9304864130654,20.1233364894101,19.7133035528891,20.4081880493218,20.5794777069433,19.8104698085929,19.8569993772494,19.5163856780677,20.3050858125067,20.1746457774189,20.5813330007927,20.4528719971639,20.1942168966883,20.823782978782,20.939612291563,19.8210765795512,20.3745031501881
"P01329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P01330",18.7816561723061,NA,20.1878760679629,19.9447795591734,20.070440087381,20.4381675876025,20.1313389844228,20.2513896352834,20.278837945041,19.0895584520514,20.5812044980699,19.6230267902551,NA,19.9349448053577,20.2404693912972,20.2549218362,20.9265399461785,20.3594629161984,20.7782330923839,20.8746146753846,20.9267196177947,20.9504812742265,20.5213442761137,21.2935481702887
"P01331",20.4038825794113,20.2548860259033,20.6720705786372,19.420295995368,19.4164886576488,20.3782678148306,19.9098614537691,19.8939909538778,20.885705841904,20.3800056229122,20.5784076949532,20.735974360569,19.7546897479272,19.9106184127288,NA,20.4849926415223,21.0683558571739,NA,20.7373643756215,21.0929447688229,20.4268738277534,21.1995837157742,21.5708472976662,21.3740127547895
"P01332",NA,NA,18.7982291128164,NA,NA,19.9314643401508,19.7864633270182,18.7967767959712,20.1850028298135,19.7271363851746,20.1985906834772,20.0349548658311,19.3084961274733,19.8584353765128,19.7823701002938,19.6929786141233,19.7473947119294,NA,19.9100845692694,19.6476053600736,20.1572887836986,20.3399310017018,20.4346155812026,20.1783036575982
"P01333",NA,19.2294800464058,19.7458071995067,19.092642589428,19.2622518331906,19.8085672079599,19.0293764574126,19.8980331499945,20.4360514165231,19.8749483503295,20.1229483197957,19.6512746398613,19.9193402731336,20.0865420260264,19.9163754684483,NA,20.1623490967919,20.7278272836388,20.1420442644977,19.8234446218067,19.8668357250444,19.7252814035992,20.5662782593124,20.498742386428
"P01334",NA,NA,18.809448050266,18.9934857454581,18.9708572164602,19.0152110867224,19.5331261271994,19.3464868636394,19.9793047760757,19.292585372425,19.3159392814812,19.777399435283,19.5518005314198,NA,19.2724073310417,18.877219181566,19.5143235655408,19.7401326764106,19.9729575639728,19.8449513920918,19.8599040548434,19.6269123916834,20.1163854657822,19.6380036097591
"P01335",19.9210357570155,19.636365144341,20.0300465468873,19.9470557004476,19.5549433407212,19.8402203234767,20.0087192799672,20.3277538386454,20.6485068691912,NA,19.6435694890844,20.5023215239348,19.4216543114328,19.7047492197874,20.1475782314741,20.5510066442018,NA,21.1197985084964,NA,20.3640942916352,21.2089639518077,20.2196959534415,20.4105428057639,20.3106003785331
"P01336",19.6736387355295,18.9668421854582,19.4467422119015,19.4507129530523,19.5724713602068,20.0100620969447,18.1249049442969,19.5818639800048,20.1888085678695,19.3926650969592,19.7760965530908,20.1185533353518,20.3815508682816,20.3230545204852,20.580473980158,21.0213998639754,20.6659175633012,20.5960767349437,21.3781425949901,NA,21.6938950822171,NA,21.0346451094097,20.894910529651
"P01337",19.7871459913834,19.09018846218,18.8380686825987,19.0922593734277,19.0372496704261,18.8593653397431,19.062073393642,19.525721868706,20.2210689150579,20.4870946376711,19.8088819660426,19.8609767206858,19.9940510025453,18.8317789959941,19.0627187647085,19.5640496035907,20.1232044734621,19.9857348972116,19.2856734069679,19.9130368035316,20.7940367819302,19.9597789300818,20.4805820699055,NA
"P01338",19.5615603304835,19.6956079616635,19.6535713667184,19.9377326049355,18.9260546094539,19.453607949057,20.1363364138103,20.0390686656697,19.6438821285069,20.5106035152409,20.1633559433757,19.6762897687626,19.554219407665,19.9484511155653,20.1757673575054,19.6254598375714,NA,20.5470917903915,20.4119501644914,20.8289314754615,NA,20.779991991819,20.450004583665,21.0860444170397
"P01339",17.9512667334324,NA,18.6836358413611,18.6715480820615,19.2472882107125,18.6174005997301,18.6593240121316,19.2267820321968,18.7508442685926,19.0892620852795,20.0815467041321,19.5985234831338,18.555130418202,19.7292404591656,19.4321699590368,19.1381723709609,20.0410061534235,19.3897167416263,19.3052218257751,18.8817753917168,19.7209685096217,19.1600150426263,19.9046987023504,19.6147923356136
"P01340",19.5158543582064,19.436744293841,19.9087555144387,19.6253461247014,19.2890960594848,19.5383749352753,19.1007084808515,NA,20.5378486134723,20.7681320241435,20.2352623492211,20.6165726339907,19.3688648960453,19.8502954405379,19.6066950663215,20.0551585362318,20.7453239433881,21.0475459622104,20.3985215904171,18.720087885821,20.9550738283809,NA,20.447691564115,20.273938370633
"P01341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P01342",20.2790500449924,NA,20.0942627002649,19.5412570985451,20.1795888128458,19.6781039929416,20.2242339703145,20.1103554757687,NA,20.719032696507,20.6436823001279,19.4614720507599,20.2411922373899,20.0370562407078,20.5542383791356,19.9726134379839,21.0120297215895,NA,20.3108348401717,20.9207506798907,20.9704882694163,21.1818234326016,21.1330860446713,NA
"P01343",19.7040209351751,NA,19.7057799239275,19.2785408931478,19.3884638071966,NA,18.7751205920911,19.9059720783977,19.9889600396931,19.6227886499429,19.6181336523277,20.4495315685918,19.9888188462942,19.2268825815268,19.9895235067283,19.5714458200963,19.8594901880461,19.3150908965778,NA,19.0480363858585,20.3088447623085,20.3653835985458,20.5428942217862,20.3069937511473
"P01344",18.4571668401309,18.8896637425356,20.2108755990809,19.5265152997747,19.7470434941357,20.4228265612395,19.8022455138635,19.641939845934,20.593212932431,NA,20.2928226987157,20.3275942634202,20.4207009694831,20.2203701660896,20.0731082242826,19.8319115609851,20.1678308750112,20.3363391755148,19.9083555272855,20.521624658037,20.7607932667714,20.6210889152804,20.7996796008955,20.3346447486932
"P01345",19.2886916261664,19.0536401264859,18.9544147508517,19.2548545786454,19.5871103073128,19.5076204310992,19.1061104863542,19.3482164002575,19.4741865690339,19.2609849473851,19.0655407891416,19.5703499452891,NA,20.014427164789,19.4345563308428,19.4940659164939,20.1964837020233,20.2035650048024,19.2025851842081,19.7732222774287,19.8272554533853,20.2900359992339,20.4056442616,19.809153254406
"P01346",18.9050171530185,19.8720793809541,19.4140865327313,19.258557162323,NA,19.6023995718406,19.6729909306653,20.0096019420321,19.7854782809121,20.0759954451403,20.4325268204402,NA,20.0236817870564,19.5585538573096,20.0796688950567,19.8325785655806,19.8325140912327,19.7445549141565,19.5287295433417,NA,20.4856876639937,20.2920855050781,19.2812853738109,21.2641743344347
"P01347",NA,NA,20.7486983810434,20.5852128996489,20.4079041055999,21.1350266456969,21.0820212245476,20.1918110731224,21.1231683970583,NA,21.4080042208981,21.2852346063307,21.4932972465577,21.1322831962408,21.2495950457526,NA,21.0845333640907,21.5387484434734,22.0356618626685,20.7796070739198,21.8282607336485,NA,21.2106735470448,21.8870194643993
"P01348",19.2201672510462,19.6211893199194,20.3258646144051,19.919385186014,19.1583015400593,20.0437860873128,NA,19.7671185239395,20.8845464909573,20.307090445177,20.9111477259679,NA,20.5569669638334,20.3442984077323,19.7640035480307,NA,21.020091009404,NA,20.8481469268166,20.767396916562,21.2291446442902,20.9199527645307,20.7455115652559,21.1451898654293
"P01349",20.2725497863961,19.7660110482435,19.8339578490535,20.028104374925,20.0659901130306,NA,20.0042151981673,20.2964385951636,20.8315037259675,20.2574420105415,20.0947448136269,20.3023343251983,19.8821878092919,20.149565278225,19.7291205592554,NA,20.9952905636284,19.7277768257567,20.6759146377641,20.6243155070443,21.3156256341693,20.8983261422158,20.720693879386,20.9512230348136
"P01350",20.3829452344457,19.9527077010096,19.8787107006447,20.0322434499629,20.6386306872784,20.2670898130926,20.2413293231816,20.1625703481622,21.1538248389196,19.8336706295715,20.8092750508305,21.3429936966002,20.3627128197912,20.490908778576,20.383048277677,NA,20.9269154472011,20.006396096005,21.4134614785009,20.9877279045609,NA,20.8940493866068,21.0144958769043,21.5738123509068
"P01351",18.7998603802337,19.6784765654863,NA,19.0965710785138,19.5475399984509,NA,19.2095910266549,19.1962604327484,20.2784653209854,19.2055347898807,19.2312231034614,19.9581246409571,19.2438514885504,19.5977672028502,NA,19.4800410614367,19.1964996985574,19.1250681577794,19.9370208237605,19.723520884595,NA,19.691829152314,19.8368821331012,20.1431275200821
"P01352",18.8122810342066,19.310825187406,19.5592784260468,20.0386412018746,19.3560755667514,20.1108409251111,19.7443520233082,NA,19.6294710106483,20.0948634167383,19.7903501363848,19.9593939097696,19.6514653319037,19.2606879578242,NA,19.0712835500707,20.2440934522991,20.2913983202188,20.2806760836798,20.6250823046123,19.3747111355195,20.7695611090466,20.7350220639085,20.1271401359306
"P01353",19.4165576017082,NA,18.8924443336325,18.7564259386954,19.0379120830431,18.9342331151832,19.2824460238814,19.3829309193859,19.466310674496,19.1612013681025,19.4481989891095,19.8483305034548,18.526123248591,19.1966980012088,18.6614302581211,18.1827466906331,19.3702753501866,18.5528914784501,19.2498142989561,19.0977532700527,20.2038259198427,19.5891196272244,19.3598263948294,20.0985563056803
"P01354",19.3995844978345,19.7159796853541,19.6528408218992,19.8243316214673,19.0304856335187,19.0256690091214,NA,20.0208990426618,20.3450854215285,20.1191199308204,20.4313985462453,20.241719629526,NA,20.2496430993125,19.7429637676683,20.0163527096282,NA,19.7892486429678,20.7068542637251,NA,20.5846217516118,21.1905249447065,20.9331475007375,NA
"P01355",19.3547594274858,19.0643992174828,19.6020857392748,19.9452956721059,18.3055111760014,19.7239961851062,19.2307353517519,19.554068520375,19.5209595853946,20.0792329070721,19.9807560122338,20.1539504180218,19.7373310955584,19.0898358373649,20.3081551559444,19.4385157738551,19.5891252417089,20.7219693264242,20.2508624820354,20.1384709512077,20.537011606788,20.0298894562411,19.1964132328996,19.8229666026494
"P01356",20.0602253447045,19.6746929068618,20.2867536798977,NA,20.3860449440874,20.2803113335736,19.5858927068857,19.7240933520505,21.2928842197736,20.8383723923743,NA,20.7565723300444,20.3931461737858,20.0953564407685,20.4483096674318,20.1302168200621,20.6535556277563,21.0452954044989,20.894039768239,NA,NA,20.3949679095049,21.3272362296834,NA
"P01357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P01358",NA,19.5029881766272,20.02317602078,19.4476521767631,19.5334811456942,19.8490386329979,NA,19.8783266445344,NA,19.3930906635123,20.7364600839599,19.8531417547381,19.6969151879912,19.4599474736781,20.1140511236208,19.7888265325919,20.6880537039081,20.6862035124966,20.5576636110059,20.0744228773338,20.0911218548462,20.5496971490433,20.6914151638248,NA
"P01359",18.6552196355084,19.5552378742169,19.8773708718022,18.9558455866015,19.4616919351677,19.8785891471853,19.4405717544467,NA,20.1131658809519,19.8741579144186,19.8246925772307,19.6612296404216,19.9014021711318,19.9966575732977,19.2843866381534,18.9530185561724,19.6279828248936,20.0566506165395,18.4416395832468,20.240867310616,20.1102914976593,20.6298699847827,20.6075814818494,19.9119979366383
"P01360",20.1417955856968,20.0461598420356,20.1985624862952,20.4104642018671,20.2687589551206,20.2622089219112,NA,20.443116194079,21.041449864819,21.1608316400588,21.039098735605,21.0453302947428,22.8158482502952,22.3948230016814,22.8351213259865,22.1101563359422,23.5675712132252,NA,23.729558276213,23.4898225823409,NA,23.725417754119,23.1592102115689,23.1024992875598
"P01361",20.0874537578787,19.6448441582553,20.1512738524261,19.4020746941971,19.9679694070441,20.1263412554603,19.876349457454,19.7777969332253,20.9026738544778,20.1242128754883,19.9338902611901,NA,20.3617978584958,20.1103599451692,20.2378701298039,NA,NA,20.4751756503487,NA,21.0063875829042,20.5751875815879,20.7988112023069,20.6369548367791,NA
"P01362",19.4942037211906,19.2442260034225,19.7825972166681,NA,19.277609566745,NA,19.1296271528799,19.5831187019302,20.5136821881838,20.455394997885,20.9151096783006,19.7503773446603,20.0934495745841,19.7533393892167,19.702964845731,20.1793338397043,NA,20.6209001538221,19.7189222547705,21.0351117498542,20.8563315309273,NA,20.724124650561,19.3970080669149
"P01363",16.3996462612457,15.7580850200196,16.8932574824206,16.4269521860592,16.3368899010904,16.1270904685668,16.2191150901669,15.917453931508,16.8001369597499,16.5883019602332,16.6226161001314,16.5981383001088,16.2225713121134,16.0880844061678,16.6428236538482,16.8963029686832,17.6818164113564,16.8609050255828,17.1809210837988,17.2697776305712,17.7186814658108,16.4947564487105,NA,17.3008315230113
"P01364",NA,19.8451827269472,20.3214810769986,19.7519452008307,21.0023453032547,20.4853626591323,20.371305892418,NA,20.6039633028191,20.6456681164539,20.5586233664099,20.9202966054919,20.7086329846232,20.6429857045968,20.5272710486334,20.45350936052,20.6496380112107,21.2659541872067,20.6456234943422,20.9238554932851,NA,21.3976558322903,21.5508350113271,21.5667682430881
"P01365",19.7130085104935,19.1094795243962,19.591122198817,19.1194900617352,19.4327543486496,19.3181943472805,19.1652032229292,19.5219360966464,19.3568834539174,20.3985846494298,19.8401041257803,NA,19.1986463791676,19.6696746934794,19.6485955861008,20.0632308332478,19.2916440254963,20.2834847233284,20.1939692182043,19.2591836041745,19.8654290655894,20.0536832828188,20.6946404589385,20.1313168254315
