"","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24"
"P01298",19.7965504117367,19.6376811720201,19.904337733293,NA,19.8798180290376,NA,NA,20.1631109322158,NA,20.3349394574176,20.5618368976951,19.3841804198975,NA,19.8160739883852,23.7003157060152,20.3993636876184,19.7709404152552,20.8110360864172,20.5096220767448,20.642396298448,NA,20.384446578549,NA,21.0230158571379
"P01299",19.9212630656958,19.8086355077206,19.425064491233,19.5631907577829,19.9963893097643,19.2777591189537,19.8231966578345,20.702840433321,20.4783655160247,20.6411449666266,20.3853031261445,NA,21.5184417645135,21.0144175520299,24.3050584676359,20.8566485344733,21.9087095306065,NA,20.9776499093387,22.0374165267005,NA,21.4036619449549,21.943736124474,21.8684436640365
"P01300",18.1104337510075,NA,18.3627820435871,18.869771209534,19.2957058290788,19.1824308386203,19.2206573735671,19.1887275959555,18.5833273470425,18.7384157203522,20.1865821938534,19.5661033093891,19.2336994161079,19.9499325974271,22.6747008819253,19.5442253160131,19.737474039957,20.1967207862193,19.6396672797809,20.0692696184305,20.7439932861168,19.8897103187015,19.7405583811672,20.3463604048177
"P01301",18.9652528692266,19.0079282459656,19.2737505850972,19.1489934234095,18.3182974723608,18.5573452192724,19.1434664739236,19.1516512980989,18.8332801845842,19.5776943028133,18.696650864303,19.4186255738307,19.2894900281441,18.8200066701394,22.1721167337209,19.4884265851084,19.5683384219502,19.926320700979,19.8784350602878,19.76327930589,20.0919676810386,19.7473873427659,19.5990224674688,19.6079331136323
"P01302",19.7991193537311,NA,NA,18.4845045766764,20.0194861520567,19.7170699307962,19.2175477854514,19.478630552589,19.6861339559513,19.6895666591219,20.2715190948832,NA,20.061612372359,19.7682132196574,23.3929165992139,19.735861694775,19.7639867037466,NA,20.4895880081848,20.691459158263,20.4030957533485,20.1725459847257,20.2606685213519,18.9810815002593
"P01303",18.3228428600439,19.2517694926257,19.4621452547068,19.5255795641477,19.6244559988228,19.1227772901231,19.9334154299274,19.3282205872957,20.3517904248658,19.6476482502203,19.3219333494954,20.3811766959425,NA,20.2585786476939,23.156737321183,19.4101815687779,20.3453710097438,20.5119605645883,20.0818936144665,NA,20.3787465258418,20.6275484402316,19.3213700710003,19.9894689743421
"P01304",20.4097232751385,NA,19.9669459634443,20.3913982133501,20.4611643406629,NA,20.4762719819284,19.8562204824898,20.806934688253,21.0275915389452,20.4526327417451,21.3791230660462,20.0460660977285,20.9586987897301,23.7892875918239,NA,21.1652253702259,20.6509825632922,21.5465474007283,21.3085051842296,21.1519571199933,NA,20.9905075170401,20.8700539920704
"P01305",19.8492955407229,19.8816011230299,NA,19.3401862221785,19.9583149048935,19.9508605711125,19.923997277035,19.4873949583301,19.7018025319458,20.3180765471223,20.290613785424,20.211108213932,19.6735754147618,20.1061487330039,23.2539971565234,19.9676521198982,20.8610754712951,20.5541662949045,20.6174566526901,NA,20.9300472893281,19.3372677978815,20.5478850988808,20.7687584761261
"P01306",18.6818014838367,20.1826761354159,20.01372044604,NA,NA,20.2839725101514,20.0074253739099,20.1490586312935,20.8842373955511,19.7667760304485,NA,NA,NA,20.4615076790734,23.9592118061274,20.2465597601191,20.8864328664934,20.600849606047,21.5166942287109,20.9994109159124,NA,20.6679973687172,21.1697801157928,21.3780307310433
"P01307",19.4802735052081,19.2482669016811,19.9103813028243,20.0665498995349,20.2073428606536,19.6941061403204,20.5595191426075,20.365291123256,20.3930943284292,20.4003768275017,NA,20.0600918049604,19.944487845559,NA,23.524384129413,19.6741622134497,20.9522832212355,20.3604373592517,20.4975100739632,20.9237830713812,21.1559447213617,21.0790085845166,20.7329145956921,NA
"P01308",19.6327561824255,18.0999142608858,19.1507969056718,19.2593527609994,20.1081761699036,19.7871012254962,18.9178950965533,18.4094929397176,19.6040132786877,20.0475459096422,19.031402539252,19.9396983194331,19.1160526676889,20.1847355992171,22.9795567110557,19.7816585480585,19.9419120475255,NA,20.2618844458407,NA,20.2794176409464,20.8013275517214,19.5886558166766,20.2984157402379
"P01309",19.5245774170603,19.5384285716284,18.873100418471,19.8013160812092,19.7230531184193,19.2073058078877,19.9826285032113,20.4491539699771,20.5039308779553,20.0880221136154,20.4137634338629,19.63353617184,20.1106941666463,19.9334675380292,NA,19.3581135730264,NA,20.8692186078167,20.7061929196309,20.2243085753078,NA,19.7234076328309,20.541583241383,20.2692046690571
"P01310",19.1471555855898,18.292195415331,17.7059020681931,18.4861059032099,18.9898410448582,18.6625610533781,19.3651307487544,18.2079301329614,19.1395317394321,19.3591786184147,19.3295536325349,19.1396168774871,18.7146956269644,18.9561326667942,22.4915458112382,18.499249526478,19.6957512725641,19.4945402933863,19.5039199429106,19.0660324636498,19.2817269468943,19.258850606988,NA,19.7025360445845
"P01311",NA,19.757677508504,NA,19.9028533390053,19.9512464286106,19.4177957219822,19.0115019284531,NA,20.0887998014943,NA,20.8029569113023,NA,20.1025217695136,19.1704725619717,23.3236629459877,19.7501050991726,20.3698476495437,NA,20.5324692275721,20.626498431004,20.9786338502766,20.7142991331303,20.6099633217338,20.8651477972658
"P01312",20.0158317950957,NA,20.067607644486,20.5633652915804,20.0186927448085,19.8446006395526,20.759618722474,20.2049082471276,20.7163785561504,NA,20.8572125237588,NA,20.5303327919499,20.8142481506836,23.4241006586786,20.4048685393011,20.8710848002623,20.2552222687896,20.6144197835346,21.1500566970492,20.87202781677,NA,21.3872182428939,20.4328398845972
"P01313",16.7418762291594,17.4637953332102,17.0951717774729,17.0004777848542,17.1435588377049,17.4558845172791,16.7797886520019,17.7665410575955,17.7874523245918,17.601152079464,17.820238984209,14.6096265269466,17.4648413523339,17.1877860809228,20.8582550943582,17.9652823173499,18.3656209173831,17.4283845438166,18.5307340158672,16.7419605910813,18.0723111232971,18.5157879522279,18.0206117492129,18.38120469671
"P01314",19.9632730079848,18.8231426172718,19.402352383795,19.4607229038217,18.4791586600922,19.4999050126342,19.4526780062557,19.3488927072948,20.2943892853212,19.6519251854317,20.2936080977907,20.4436608822902,19.1133377398197,19.9169932940197,22.7660004346212,19.5156772803569,NA,19.6824112295269,20.8493769319186,19.803124711997,20.1591154982445,20.3247980180354,20.3575142111237,20.0936964082708
"P01315",19.2045574048446,18.6819866046264,19.7001836190077,18.8316027696001,19.3638687944541,NA,NA,20.1275635101413,20.0617645373086,20.3416238966132,20.41415003487,20.4525107745628,19.364243447395,19.8384835532105,22.5834463480998,19.7442583260488,20.3161696434366,20.6312956959936,NA,19.4923239344508,NA,20.1030082653745,19.51887783437,19.7782690198089
"P01316",19.4821580591426,19.9992749753023,19.5883647297963,20.0091372796484,19.5192602378703,19.3644976654445,19.4621804112427,19.7143384250667,20.363908014199,NA,20.3806125086796,20.4466596599103,20.3645919383513,NA,22.9540110263254,20.2169949118284,20.6269293119103,20.095575470494,20.3235558776762,20.0058978368897,19.3997770349442,19.761023629157,21.1172475859246,20.3219954749997
"P01317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P01318",18.5610027636996,18.1239464376744,19.3551637154245,19.2139120298747,19.3826536032242,19.485676492885,18.9632000423368,19.3312577409909,19.6385214677538,20.1911455945939,19.3911545223389,19.3211710624255,19.1963450900679,19.0929564779261,22.6803248769575,19.1416091158034,20.1003556975492,19.5345696497444,19.5853369220914,20.0716727594953,20.2480780539153,19.5805353024515,19.9040118528696,19.8956775726552
"P01319",20.2193994176351,19.9390819642062,19.9647710672381,19.7218720715089,NA,19.9183899186877,20.696570769089,20.0680535957702,20.8493397991187,20.8257094801064,NA,20.437835035509,20.6816030898723,21.4779340159119,NA,20.7791075051429,21.5177977659424,20.3536071567784,21.0466327261737,NA,21.7925516619928,21.5355697692738,21.3421916294697,NA
"P01320",NA,NA,19.9757626192643,NA,NA,NA,20.2841874323666,19.6982637343202,NA,21.0444429649652,NA,20.3609910096412,21.3233446955134,21.6843471762512,NA,21.660792417495,NA,22.2471072632541,22.0791593432525,21.9978581845439,21.8192477512725,21.6063978477976,NA,22.1506661607261
"P01321",20.3521859919883,20.5171806899533,20.2898420307589,20.353074521382,NA,20.0523240384168,20.3379230053977,20.6168544035448,20.7386936630333,NA,20.4309784126034,21.3902416884092,21.1136075789762,20.2546947008911,23.3666749341434,20.2696434520346,20.7831880849607,21.0692520224407,NA,21.1291510316128,21.4402508617219,21.2406786472669,21.140149222304,21.0986374944373
"P01322",17.820892335093,16.8608705871425,17.2552309456602,17.2884760672641,17.3348398966139,17.6027208628006,17.915705299503,17.6204829666911,18.0346828632945,17.4541890264076,18.3453975197834,17.9299014711333,19.2301627699661,18.6416116943114,22.4675747724111,19.3033438494454,18.8952357005492,19.5326235926165,19.7921191427933,18.8267105087664,19.2231221887828,19.5727513476016,19.7637191491516,19.7190951873259
"P01323",20.0618777244024,NA,20.2521088665313,19.8231093344381,19.3702141458001,20.1850204596665,20.4087088046482,NA,20.2879777727529,20.6491234111446,20.4089550707294,19.5897198915289,20.6465399626001,20.6888294036173,23.2316961738438,20.7070531483069,20.8130172943171,20.7807648253281,20.653759917582,20.61800189815,NA,20.8270142792627,21.2295891163861,20.8157981507853
"P01324",18.8144230063517,19.6355975697884,NA,19.4026417589243,19.7071993104628,19.8446874848642,20.0619399193989,19.2932703790998,20.5446701940477,19.8422951193104,NA,19.9941020311473,19.6521024235546,20.3717277003923,22.7686476286965,19.3359966581831,20.269936980027,20.7580620024214,20.0271491273352,19.9313729894777,20.8009557287208,20.497304534077,20.6617927243494,20.9322137278752
"P01325",19.3018394589483,18.963094125165,19.5742355333813,18.7433588260546,17.8695794349676,19.3892214860021,19.8023134518871,19.2538596119762,20.6917748178103,20.0000939217032,20.2355622768888,20.7042181888732,21.2663605836871,20.7652425067338,23.3482318456662,20.4311837488177,21.8069439591043,22.049427238195,20.7194288333963,NA,NA,22.152508687215,21.2571248877109,NA
"P01326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P01327",18.7614937562101,19.5616155013045,19.3292422209011,18.8666313725079,18.3955710547957,19.5629916509801,19.1691581175112,19.6114035921027,19.9898648057704,19.8476121424393,19.8218337866643,19.6321362335009,19.0059756960342,19.2042947179521,22.3056277736526,19.9189857533865,19.9899112186395,20.3501496977698,19.8967700265638,20.0806543510985,20.2983138172055,20.2899739009108,19.7540382147433,20.4321089013329
"P01328",18.9748198139049,19.5916794850772,19.6183106934484,19.8548474266004,19.6720866068192,19.8675789072215,19.7273510506798,19.6440132177011,19.8255184746694,19.9983960622665,19.9257198894381,20.4314711238505,19.9138355931891,19.8226489792397,23.267558221848,20.0693756761098,20.5463527395758,21.3358081384909,20.0988792855382,20.5812805054264,20.9029113001098,21.0755872365269,20.4230539690829,NA
"P01329",18.2310875419825,18.8325404056275,17.9354007503382,18.5657402498457,18.4402415967026,18.615724666632,17.9428630307662,18.3800142338392,19.2381653864603,19.393725919133,19.0948185656665,18.9698090335213,18.6188568253651,18.4822060713698,22.4848573925541,19.0595878472042,18.7751589701585,18.7742711389856,19.5514937450772,18.8357063045095,19.5661255333553,19.295880726847,19.4561453967435,19.2678155937094
"P01330",19.828201263261,19.6526199838143,18.5393193862448,18.2491887431992,18.5503407413991,18.4450643252262,NA,NA,NA,20.2682009462576,20.1876727498311,NA,19.7960678096948,19.6587001452501,23.1009434415284,19.5581026893126,20.1036604976259,20.1982700226122,19.1486899610032,19.5930223877861,20.6205191733358,20.5342565354575,NA,20.2411347938333
"P01331",20.2707842749277,20.2778776686001,20.1993960484288,19.9778684528721,20.4012695485037,20.6883998111451,20.2943438058651,20.5003118549129,20.3699773800991,20.9724775211067,21.0180636610902,NA,21.0756301808442,20.636096102066,23.9418326889912,NA,21.4657514503611,20.1320283981942,21.1060345676826,21.5785857941862,19.7543384981132,21.2333104415683,21.7416332939969,20.7351305467923
"P01332",19.2545254088504,19.4632738500537,19.5947471716328,19.639523938328,19.6606112286347,19.3919423236391,19.6774828319445,19.3760223806507,19.7072125539666,20.6801934511583,19.8872692114622,20.2299405174835,19.8378677942973,NA,23.4401107646395,20.2818995817534,20.0734117087161,20.091150773525,21.0659301452065,20.3436267303351,NA,NA,20.7721975676941,20.3297085584295
"P01333",19.4505862608497,19.5149307209478,19.3544121588851,19.7241708562579,19.6513918130651,19.6104148802938,19.813107811194,20.2482823464201,19.9775978739486,20.4114959142211,20.0390215995695,19.9246618295088,19.5298986283186,19.0423626752565,23.2424401281622,19.7374375300235,20.7168274407735,20.3513677667453,20.242116049034,20.2581498301372,20.1044372563838,20.8010757125232,20.4595621682925,NA
"P01334",NA,20.11879450638,19.8565413842508,19.5653743258087,19.4076807811659,19.235737649402,19.297430067391,19.5978242502735,20.6230759140651,20.810577335944,NA,20.1733382846074,NA,19.646975755745,23.0950651478728,20.1304231574422,20.479909497665,NA,20.9236622633011,20.7007849458648,NA,20.3621487786093,20.7630236388327,20.6095188440941
"P01335",19.3184215184831,18.950727300607,NA,19.3746267393394,NA,18.9632808255762,19.7442943547993,19.2694239648034,19.5923759192132,19.8942769449596,20.6607680686911,NA,20.0577712372163,20.444718191101,NA,20.1876588508264,19.4261888896596,NA,NA,20.4326746086495,20.7036862550901,20.8818110277579,20.6611617176189,20.8454795342177
"P01336",18.4581327161804,19.0983525025911,19.5686875202557,19.7955379449478,20.1002140219994,19.1937839727644,19.7541999988601,NA,NA,20.1469281511528,19.856867994385,20.4049339292658,20.0820645015168,20.129702106101,23.5463226249108,19.4528014393213,20.7661825936506,20.6155277514626,19.970837581234,20.3870179013872,NA,19.9716569831121,20.4240002357175,20.3030938110468
"P01337",19.2627380759728,19.5517498553332,19.3422543772212,19.7677470387985,18.5092450978254,19.546181605861,19.3963136610061,19.3388332455981,19.6871637956326,19.9371230264008,NA,20.2183416509637,20.0165438021632,19.4816946318063,23.5370396332605,NA,20.7270703222486,20.4144438128947,20.7574773023247,NA,19.7622284516078,21.0262326773042,20.2476570225785,20.5882872904145
"P01338",20.3040144172483,19.8923514729889,19.9576755286002,20.4467443814101,19.8042329245096,20.4826110077355,20.0381612360941,19.6420051972862,19.979489994971,20.6676940951019,20.8287314569169,20.8395055315195,19.710029741609,20.430841804331,23.6281248959,NA,20.8350535700955,21.4244676686569,NA,19.2049545843686,21.3835784835653,21.1666219060443,20.9547801503989,NA
"P01339",19.9214629743648,NA,20.2783845813803,NA,19.7159608420123,20.1046203766133,20.0398125428811,20.4426006911384,20.5609265394991,20.2856037905466,20.6237166633736,20.2057344849583,20.5653899630037,19.9579782164096,23.3290466856314,20.4539610151879,20.9632242765814,NA,20.2254602012576,19.3061630106606,21.3984753226239,20.4282409914195,21.5283338040669,20.5702942551446
"P01340",19.1955765176385,19.523541738177,19.758034692877,19.8388870892027,19.4264227372357,19.2572125336347,20.0174483326446,19.6760318150363,19.8682692297272,19.7411145843327,20.2574622756383,19.9570639718143,19.5425135587363,19.6110908419514,NA,18.601294449458,19.9546569541508,20.4252281000126,20.1236469966765,NA,20.7098495538648,20.4476616424696,20.5191046800353,NA
"P01341",20.2408951515702,20.3304424832273,19.2723362762256,18.692199907058,19.5831021992909,20.42744980107,NA,20.6351720342046,NA,20.0044328406063,20.8893940723993,20.3023697371434,21.6772445186855,21.6830814409179,24.610279523797,NA,21.7695675116258,22.3333635338941,22.1481566648799,NA,21.3679289425231,22.1393183695046,21.6161957464598,22.6007540967958
"P01342",NA,19.9328715509405,19.4208551834091,19.6470064779956,20.5252825555101,20.2126631881665,NA,19.764039453434,20.5259738416686,20.512011169573,20.3032467606462,20.5168620092204,21.6407330445276,22.0034382623753,24.8887597979781,21.5511413275924,NA,21.8852479931952,22.124224180928,21.8223523875947,22.1165955282209,22.4403185281486,NA,NA
"P01343",19.8019473631814,19.6689158000171,NA,19.9326190028066,19.0792594757869,19.8039575827141,20.137660852577,19.8492826933434,19.9879224863085,19.8072964080038,19.5501015312134,19.9920359499584,20.0089852658454,NA,23.410738535315,20.1266658801144,20.5938636510248,19.775395929505,20.6378494175205,20.3950784888354,20.0873631944799,NA,20.6927039960368,20.7068815477327
"P01344",18.897604715256,19.1400399103136,19.524036525268,19.6825034165919,19.5761902431906,18.9789873251033,19.6766930322558,NA,19.6056946731548,19.3560712059188,20.2491974229718,20.389993424584,19.6975290056633,19.513252762084,NA,19.6431063968278,19.9100205295527,19.6269638719788,20.4497395058131,20.2294595708741,NA,20.6410888133227,20.5744181263913,20.6550320888595
